frame,obj_cls,obj_id,x,y,w,h
1302,0,1,927.74786,262.34778,72.12988,143.52623
1302,0,2,576.89453,324.16794,82.1781,140.5932
1302,0,3,1065.2219,599.59436,106.92761,123.479065
1302,0,5,862.006,361.7423,169.87384,42.52118
1302,0,6,626.0565,593.78436,62.985046,172.46692
1302,0,7,79.08355,425.2473,154.72768,78.12952
1302,0,9,1069.2806,120.876396,42.70703,168.29478
1303,0,1,927.75397,262.3466,72.33362,143.55049
1303,0,2,576.8841,324.16937,82.42383,140.61409
1303,0,3,1065.2231,599.6014,107.01453,123.47693
1303,0,5,862.004,361.74878,170.00641,42.525696
1303,0,6,626.06775,593.7793,62.930603,172.49377
1303,0,7,79.0797,425.26215,154.84857,78.11862
1303,0,9,1069.2815,120.89502,42.724976,168.30911
1304,0,1,927.7528,262.34473,72.495544,143.52803
1304,0,2,576.8684,324.14603,82.61438,140.57338
1304,0,3,1065.2108,599.57056,107.13727,123.53528
1304,0,5,862.0052,361.79248,170.29932,42.581696
1304,0,6,626.09076,593.7261,62.912476,172.60287
1304,0,7,79.08318,425.23224,154.80705,78.01999
1304,0,9,1069.263,120.902954,42.743774,168.31308
1305,0,1,927.31305,262.28165,72.45032,142.8218
1305,0,2,577.3257,325.66208,82.64374,139.76898
1305,0,3,1064.9556,600.0637,107.09076,123.368286
1305,0,5,863.5943,361.89905,169.22974,42.265045
1305,0,6,626.31274,593.80585,63.058533,173.03455
1305,0,7,79.06945,425.28036,154.252,77.607544
1305,0,9,1069.2573,120.6,42.39319,166.79228
1306,0,1,927.1461,262.25558,72.60248,142.566
1306,0,2,577.50037,326.22528,82.91876,139.46494
1306,0,3,1064.8601,600.2522,107.12329,123.302185
1306,0,5,864.1826,361.92725,169.01306,42.16983
1306,0,6,626.3965,593.8435,63.104553,173.18863
1306,0,7,79.066345,425.29382,154.19168,77.45773
1306,0,9,1069.2556,120.48838,42.27942,166.2192
1307,0,1,927.09705,262.2459,72.80908,142.47682
1307,0,2,577.56006,326.4225,83.26727,139.36087
1307,0,3,1064.8295,600.31287,107.18854,123.28461
1307,0,5,864.39124,361.9428,168.99225,42.126495
1307,0,6,626.4253,593.8601,63.114075,173.24185
1307,0,7,79.06502,425.29968,154.30573,77.40817
1307,0,9,1069.2568,120.45145,42.257202,166.01794
1308,0,1,927.085,262.24884,73.02075,142.44276
1308,0,2,577.5835,326.48322,83.62738,139.34451
1308,0,3,1064.8126,600.34204,107.24536,123.27026
1308,0,5,864.489,361.95178,169.11371,42.12674
1308,0,6,626.4349,593.8612,63.10254,173.2492
1308,0,7,79.066124,425.28314,154.46721,77.3913
1308,0,9,1069.2593,120.43815,42.265015,165.94734
1309,0,1,927.0941,262.23788,73.22284,142.43176
1309,0,2,577.5921,326.47363,83.94141,139.30319
1309,0,3,1064.8074,600.33344,107.32959,123.30127
1309,0,5,864.4877,361.9619,169.17932,42.110718
1309,0,6,626.4269,593.8822,63.082397,173.21466
1309,0,7,79.06132,425.28247,154.64183,77.391205
1309,0,9,1069.26,120.43629,42.285156,165.93501
1310,0,1,927.0977,262.23694,73.409546,142.43095
1310,0,2,577.58295,326.4759,84.26489,139.33554
1310,0,3,1064.8094,600.3312,107.38275,123.29974
1310,0,5,864.4552,361.96692,169.30957,42.113647
1310,0,6,626.42334,593.8952,63.065857,173.19107
1310,0,7,79.06647,425.27115,154.81952,77.40143
1310,0,9,1069.2617,120.442505,42.306885,165.94107
1311,0,1,927.10333,262.24127,73.58032,142.43054
1311,0,2,577.5647,326.46085,84.55243,139.3493
1311,0,3,1064.8146,600.31665,107.4541,123.32922
1311,0,5,864.4418,361.95776,169.37213,42.100555
1311,0,6,626.4314,593.9066,63.04962,173.17072
1311,0,7,79.059105,425.2734,154.9551,77.397705
1311,0,9,1069.2628,120.44527,42.32715,165.94614
1312,0,1,927.1087,262.24298,73.73718,142.4348
1312,0,2,577.5569,326.44482,84.81195,139.36063
1312,0,3,1064.8175,600.3085,107.50604,123.341125
1312,0,5,864.42615,361.95428,169.45709,42.09555
1312,0,6,626.4329,593.91425,63.036743,173.15732
1312,0,7,79.05568,425.2786,155.08481,77.39783
1312,0,9,1069.2634,120.44813,42.34619,165.95436
1313,0,1,927.1134,262.24292,73.88098,142.44214
1313,0,2,577.55237,326.42938,85.0462,139.3695
1313,0,3,1064.8201,600.3025,107.548706,123.346375
1313,0,5,864.411,361.95242,169.55176,42.09558
1313,0,6,626.43176,593.92065,63.02545,173.14526
1313,0,7,79.05427,425.27863,155.21413,77.40433
1313,0,9,1069.2643,120.45289,42.364746,165.9662
1314,0,1,927.117,262.24307,74.011475,142.44981
1314,0,2,577.54895,326.41675,85.25885,139.37894
1314,0,3,1064.824,600.29944,107.583374,123.34668
1314,0,5,864.3972,361.95087,169.64362,42.0972
1314,0,6,626.43054,593.9224,63.016357,173.13754
1314,0,7,79.0545,425.27853,155.32954,77.40967
1314,0,9,1069.2646,120.45566,42.381714,165.97836
1315,0,1,927.1207,262.2437,74.12988,142.45721
1315,0,2,577.54663,326.40552,85.4516,139.38815
1315,0,3,1064.8259,600.2966,107.615845,123.34766
1315,0,5,864.3843,361.94867,169.73218,42.10025
1315,0,6,626.4297,593.92456,63.009155,173.1336
1315,0,7,79.05454,425.2787,155.43178,77.41339
1315,0,9,1069.2654,120.459045,42.397095,165.98907
1316,0,1,926.79407,262.354,74.08356,142.006
1316,0,2,577.3702,327.97723,84.91943,137.85678
1316,0,3,1064.8052,600.59515,107.65881,123.40112
1316,0,5,865.84216,361.92694,168.74738,41.834137
1316,0,6,626.63696,593.3474,63.16028,173.41367
1316,0,7,79.04852,425.11597,154.90793,77.05124
1316,0,9,1069.112,119.47893,42.61902,167.04443
1317,0,1,926.6912,262.38498,74.176636,141.8761
1317,0,2,577.3017,328.5644,84.94043,137.29642
1317,0,3,1064.7917,600.71967,107.668274,123.41589
1317,0,5,866.37915,361.92163,168.39966,41.727386
1317,0,6,626.7119,593.1033,63.24591,173.53455
1317,0,7,79.0492,425.0559,154.86632,76.94296
1317,0,9,1069.0513,119.127365,42.684692,167.46887
1318,0,1,926.6559,262.39468,74.300476,141.83241
1318,0,2,577.27637,328.78375,85.12921,137.06403
1318,0,3,1064.7863,600.7553,107.675964,123.43225
1318,0,5,866.5964,361.9274,168.29443,41.68274
1318,0,6,626.728,593.02893,63.29657,173.56793
1318,0,7,79.046486,425.0351,154.96318,76.91354
1318,0,9,1069.0212,119.001915,42.69348,167.64436
1319,0,1,926.64856,262.3969,74.41943,141.80038
1319,0,2,577.2682,328.84833,85.3855,136.98901
1319,0,3,1064.7866,600.781,107.65265,123.404236
1319,0,5,866.66516,361.95166,168.14032,41.621094
1319,0,6,626.73193,593.00995,63.330383,173.56479
1319,0,7,79.0372,425.0376,155.02637,76.87106
1319,0,9,1069.014,118.953,42.674805,167.70142
1320,0,1,926.6467,262.3485,74.49805,141.69858
1320,0,2,577.2937,328.91742,85.685486,137.06134
1320,0,3,1064.7917,600.7892,107.63269,123.37726
1320,0,5,866.6824,361.97186,167.98663,41.555145
1320,0,6,626.74634,593.0143,63.352966,173.53177
1320,0,7,79.03434,425.06128,155.20116,76.8945
1320,0,9,1069.0161,118.905525,42.65332,167.74467
1321,0,1,926.2141,261.79395,75.364075,143.13097
1321,0,2,578.1314,330.39606,84.8634,134.54865
1321,0,3,1064.9025,601.31665,107.66193,123.48309
1321,0,5,869.45337,361.83838,169.8263,41.984863
1321,0,6,626.8976,591.5969,63.286926,173.14975
1321,0,7,79.05126,424.96,154.70949,76.53729
1321,0,9,1068.9951,116.91137,43.249878,170.78017
1322,0,1,926.0497,261.5771,75.77869,143.726
1322,0,2,578.4447,330.96088,84.95325,133.62854
1322,0,3,1064.9475,601.5072,107.64111,123.52203
1322,0,5,870.4762,361.78113,170.62885,42.161835
1322,0,6,626.95325,591.0574,63.305176,173.02866
1322,0,7,79.0576,424.92676,154.626,76.39163
1322,0,9,1068.987,116.155754,43.374146,171.89912
1323,0,1,925.9851,261.47858,75.99164,143.95122
1323,0,2,578.6046,331.12354,85.30682,133.24155
1323,0,3,1064.971,601.5841,107.59204,123.52203
1323,0,5,870.84406,361.76144,170.98608,42.23108
1323,0,6,626.9697,590.85944,63.348633,172.98145
1323,0,7,79.05556,424.91528,154.69589,76.331116
1323,0,9,1068.986,115.880226,43.333008,172.30363
1324,0,1,925.9602,261.4455,76.121765,144.03473
1324,0,2,578.65674,331.16547,85.76654,133.1106
1324,0,3,1064.9738,601.60986,107.54193,123.5166
1324,0,5,870.98346,361.75507,171.07861,42.23529
1324,0,6,626.9758,590.80646,63.391296,172.94601
1324,0,7,79.05633,424.9132,154.80989,76.29941
1324,0,9,1068.9883,115.79383,43.23816,172.43974
1325,0,1,925.9535,261.437,76.210266,144.0531
1325,0,2,578.6699,331.16992,86.243164,133.08823
1325,0,3,1064.9741,601.6156,107.50244,123.51825
1325,0,5,871.0111,361.74872,171.15192,42.236206
1325,0,6,626.9763,590.80853,63.42975,172.90845
1325,0,7,79.058464,424.91357,154.95729,76.29294
1325,0,9,1068.989,115.76321,43.121338,172.43965
1326,0,1,925.9571,261.43536,76.28308,144.05576
1326,0,2,578.67236,331.16016,86.69458,133.09915
1326,0,3,1064.9747,601.615,107.46344,123.51605
1326,0,5,871.01044,361.74753,171.19128,42.23004
1326,0,6,626.9746,590.8067,63.47937,172.91736
1326,0,7,79.05715,424.91403,155.1042,76.2937
1326,0,9,1068.9927,115.768715,43.01233,172.42445
1327,0,1,925.968,261.4344,76.344055,144.0481
1327,0,2,578.67224,331.14203,87.10675,133.11487
1327,0,3,1064.9775,601.6106,107.42554,123.50922
1327,0,5,870.9807,361.73914,171.26874,42.23529
1327,0,6,626.96344,590.80457,63.52881,172.936
1327,0,7,79.05597,424.91312,155.2605,76.3078
1327,0,9,1068.9933,115.76669,42.900146,172.35538
1328,0,1,925.8895,260.5114,77.45563,146.35625
1328,0,2,578.5741,331.34216,87.27124,132.6778
1328,0,3,1064.9081,601.88165,107.73389,124.008545
1328,0,5,873.1509,361.69946,170.1413,41.920715
1328,0,6,626.9836,589.86884,63.194824,171.77612
1328,0,7,79.02537,424.6761,154.7111,75.927704
1328,0,9,1068.9517,114.41006,42.976685,173.1046
1329,0,1,925.86096,260.16296,77.809204,147.2176
1329,0,2,578.5305,331.40613,87.58038,132.52975
1329,0,3,1064.8838,601.98145,107.780945,124.19403
1329,0,5,873.9391,361.6809,169.78033,41.797607
1329,0,6,626.9925,589.5368,63.108154,171.30582
1329,0,7,79.01628,424.5903,154.65558,75.80377
1329,0,9,1068.9307,113.888275,42.933716,173.33395
1330,0,1,925.85254,260.02576,77.862,147.47968
1330,0,2,578.5076,331.43555,87.93738,132.51355
1330,0,3,1064.8735,602.01575,107.734985,124.25873
1330,0,5,874.2118,361.6773,169.71228,41.74881
1330,0,6,626.9967,589.4217,63.125732,171.13797
1330,0,7,79.01905,424.55447,154.77141,75.7749
1330,0,9,1068.9241,113.70697,42.86194,173.40549
1331,0,1,925.8546,259.9979,77.841125,147.59026
1331,0,2,578.51196,331.42975,88.27258,132.53055
1331,0,3,1064.8701,602.02686,107.65564,124.27594
1331,0,5,874.3081,361.6839,169.67792,41.708405
1331,0,6,626.9756,589.31,63.222107,171.23862
1331,0,7,79.01281,424.54807,154.908,75.76459
1331,0,9,1068.8909,113.65253,42.77368,173.42169
1332,0,1,925.8721,260.01343,77.78644,147.62471
1332,0,2,578.5295,331.49915,88.65283,132.68607
1332,0,3,1064.8628,602.0274,107.550415,124.24609
1332,0,5,874.3491,361.66434,169.75677,41.701416
1332,0,6,626.94415,589.2988,63.265747,171.19708
1332,0,7,79.01777,424.50317,155.17613,75.83493
1332,0,9,1068.9087,113.6053,42.67627,173.31836
1333,0,1,925.8828,260.00735,77.72443,147.63377
1333,0,2,578.5048,331.55753,89.00537,132.8476
1333,0,3,1064.8602,602.0498,107.42694,124.17767
1333,0,5,874.3045,361.66122,169.85376,41.699158
1333,0,6,626.9069,589.31134,63.307495,171.13184
1333,0,7,79.01805,424.4931,155.39722,75.89163
1333,0,9,1068.9062,113.59588,42.60437,173.27425
1334,0,1,925.8771,260.03955,77.67828,147.65837
1334,0,2,578.49756,331.57037,89.27814,132.91867
1334,0,3,1064.8632,602.0807,107.30011,124.09125
1334,0,5,874.31866,361.66565,169.91028,41.689697
1334,0,6,626.8745,589.2906,63.374084,171.16214
1334,0,7,79.019684,424.47928,155.64255,75.97241
1334,0,9,1068.9094,113.62955,42.555054,173.30588
1335,0,1,926.0963,259.2526,78.38446,149.4709
1335,0,2,578.2053,331.9737,89.691345,133.27533
1335,0,3,1064.7722,602.0619,107.2135,123.98572
1335,0,5,875.66516,361.7658,169.54114,41.58603
1335,0,6,626.87964,588.9255,63.518066,171.4277
1335,0,7,79.076546,424.2078,154.67809,75.3855
1335,0,9,1068.6887,112.205284,43.058838,175.95738
1336,0,1,926.1794,258.95837,78.51123,150.14156
1336,0,2,578.1041,332.122,89.933044,133.39697
1336,0,3,1064.7416,602.04785,107.19165,123.958984
1336,0,5,876.15845,361.79254,169.46222,41.556915
1336,0,6,626.931,588.8813,63.706665,171.90857
1336,0,7,79.102325,424.10254,154.43832,75.162994
1336,0,9,1068.6052,111.682915,43.168945,176.95851
1337,0,1,926.21216,258.85095,78.435486,150.3865
1337,0,2,578.0668,332.1773,90.10199,133.43155
1337,0,3,1064.7316,602.0405,107.18359,123.948975
1337,0,5,876.32904,361.805,169.40015,41.53067
1337,0,6,626.9513,588.86554,63.781616,172.08377
1337,0,7,79.110916,424.0724,154.46689,75.08121
1337,0,9,1068.5747,111.497574,43.134033,177.31454
1338,0,1,926.223,258.82498,78.291504,150.46454
1338,0,2,578.0518,332.188,90.23901,133.43784
1338,0,3,1064.7314,602.03784,107.170654,123.93231
1338,0,5,876.36914,361.81573,169.49677,41.548126
1338,0,6,626.95874,588.8794,63.81195,172.13867
1338,0,7,79.11323,424.0678,154.59993,75.06003
1338,0,9,1068.5637,111.44038,43.052612,177.43376
1339,0,1,926.2296,258.81827,78.1286,150.4731
1339,0,2,578.0477,332.19287,90.36157,133.4419
1339,0,3,1064.7319,602.037,107.16345,123.92206
1339,0,5,876.3689,361.81625,169.53302,41.550354
1339,0,6,626.9563,588.87573,63.82599,172.15814
1339,0,7,79.11361,424.0608,154.7444,75.05231
1339,0,9,1068.5643,111.42796,42.956055,177.45029
1340,0,1,926.22516,258.81693,77.96265,150.44745
1340,0,2,578.03033,332.204,90.49512,133.47137
1340,0,3,1064.7153,602.0209,107.19379,123.96564
1340,0,5,876.35254,361.81708,169.54822,41.547455
1340,0,6,626.9623,588.8892,63.838196,172.16483
1340,0,7,79.10912,424.03076,154.79076,74.99576
1340,0,9,1068.5671,111.43468,42.86267,177.44238
1341,0,1,926.26807,258.52423,77.88898,150.61134
1341,0,2,577.97516,332.63983,90.16626,132.5993
1341,0,3,1064.9536,601.77783,106.774536,123.47748
1341,0,5,876.9785,361.80438,169.75018,41.64044
1341,0,6,627.0901,587.9913,63.900818,171.76236
1341,0,7,79.062874,423.8428,154.2621,74.62134
1341,0,9,1068.521,110.518234,42.712036,177.20197
1342,0,1,926.29663,258.42694,77.765625,150.65492
1342,0,2,577.9392,332.79974,90.18445,132.27402
1342,0,3,1065.0293,601.69336,106.62482,123.30731
1342,0,5,877.19434,361.8031,169.70392,41.666473
1342,0,6,627.144,587.6634,64.03613,171.6182
1342,0,7,79.03093,423.7996,154.12228,74.443054
1342,0,9,1068.5068,110.18662,42.605103,177.10786
1343,0,1,926.3085,258.39258,77.62262,150.63048
1343,0,2,577.9238,332.86823,90.30499,132.13672
1343,0,3,1065.0605,601.6526,106.5625,123.23981
1343,0,5,877.2394,361.79993,169.57794,41.665405
1343,0,6,627.1566,587.52985,64.19348,171.58032
1343,0,7,79.01038,423.75928,154.28923,74.43295
1343,0,9,1068.5027,110.0797,42.514038,177.04831
1344,0,1,926.2969,258.38495,77.491516,150.60074
1344,0,2,577.9177,332.89386,90.47699,132.10391
1344,0,3,1065.0826,601.6622,106.54132,123.213135
1344,0,5,877.2643,361.79178,169.45392,41.66913
1344,0,6,627.1593,587.4608,64.38507,171.69
1344,0,7,79.081406,423.79187,154.32495,74.343414
1344,0,9,1068.5027,110.06196,42.448486,177.0673
1345,0,1,926.2848,258.29785,77.41559,150.66156
1345,0,2,577.7742,333.0571,90.453125,131.80261
1345,0,3,1065.1726,601.62354,106.49902,123.202576
1345,0,5,877.7318,361.79526,169.06903,41.624695
1345,0,6,627.37317,587.07556,64.31323,171.02509
1345,0,7,79.1117,423.773,154.2105,74.16806
1345,0,9,1068.6748,109.73134,42.01245,175.38672
1346,0,1,926.28235,258.27405,77.32074,150.6705
1346,0,2,577.72095,333.12494,90.52136,131.65479
1346,0,3,1065.2092,601.6301,106.4339,123.157776
1346,0,5,877.8817,361.7919,168.79407,41.600525
1346,0,6,627.45264,586.93933,64.37805,170.77216
1346,0,7,79.11565,423.77875,154.33896,74.12222
1346,0,9,1068.743,109.6367,41.83667,174.77963
1347,0,1,926.2857,258.25842,77.23682,150.6824
1347,0,2,577.71277,333.14777,90.6369,131.59601
1347,0,3,1065.2242,601.62695,106.415344,123.165955
1347,0,5,877.93445,361.79053,168.60364,41.59384
1347,0,6,627.477,586.8931,64.48535,170.67343
1347,0,7,79.10781,423.80206,154.56148,74.135345
1347,0,9,1068.7766,109.604065,41.752686,174.5361
1348,0,1,926.2916,258.2565,77.14972,150.67078
1348,0,2,577.71313,333.15012,90.77057,131.58691
1348,0,3,1065.2272,601.61975,106.392395,123.165955
1348,0,5,877.9507,361.78436,168.42267,41.584686
1348,0,6,627.49255,586.88513,64.60309,170.64236
1348,0,7,79.1016,423.84296,154.85588,74.20044
1348,0,9,1068.7878,109.60064,41.709473,174.45259
1349,0,1,926.2921,258.2608,77.07202,150.66043
1349,0,2,577.713,333.14502,90.90082,131.59265
1349,0,3,1065.2285,601.6184,106.3728,123.16644
1349,0,5,877.9474,361.78293,168.28998,41.584595
1349,0,6,627.50037,586.8896,64.71808,170.6373
1349,0,7,79.09762,423.86115,155.06975,74.234924
1349,0,9,1068.7936,109.60828,41.68164,174.4253
1350,0,1,926.2927,258.265,77.00043,150.65044
1350,0,2,577.7152,333.13983,91.02118,131.6011
1350,0,3,1065.2255,601.6195,106.35278,123.164
1350,0,5,877.9365,361.7827,168.16241,41.58249
1350,0,6,627.50366,586.8973,64.82355,170.63882
1350,0,7,79.09608,423.8767,155.2411,74.25653
1350,0,9,1068.7959,109.61621,41.6604,174.41342
1351,0,1,926.2924,258.26746,76.93811,150.64377
1351,0,2,577.72003,333.13367,91.12976,131.60693
1351,0,3,1065.2236,601.6269,106.330444,123.156006
1351,0,5,877.928,361.7855,168.06561,41.585754
1351,0,6,627.5018,586.9019,64.9187,170.64035
1351,0,7,79.09631,423.85614,155.33826,74.24429
1351,0,9,1068.7988,109.6301,41.64514,174.4191
1352,0,1,926.62445,257.5565,77.12427,151.38988
1352,0,2,577.838,333.51303,90.842834,130.86438
1352,0,3,1065.3566,601.8841,106.69879,123.73474
1352,0,5,878.34827,361.8406,167.77484,41.55432
1352,0,6,627.59393,585.97894,64.87366,170.03287
1352,0,7,79.00302,423.8291,155.23154,74.12518
1352,0,9,1068.9138,107.8473,41.583374,174.226
1353,0,1,926.74634,257.29388,77.094055,151.68114
1353,0,2,577.88513,333.6598,90.84064,130.56598
1353,0,3,1065.4027,601.99805,106.73706,123.91272
1353,0,5,878.5929,361.86002,167.54431,41.540894
1353,0,6,627.6162,585.6298,64.955505,169.80215
1353,0,7,78.971634,423.81903,155.27026,74.08212
1353,0,9,1068.9563,107.18501,41.55359,174.1596
1354,0,1,926.7991,257.19553,76.992615,151.79906
1354,0,2,577.8894,333.70813,90.961975,130.46848
1354,0,3,1065.4119,602.0327,106.697876,123.99188
1354,0,5,878.6421,361.86548,167.36578,41.53351
1354,0,6,627.61395,585.5029,65.0813,169.7251
1354,0,7,78.95436,423.8148,155.36401,74.07184
1354,0,9,1068.9724,106.9561,41.539917,174.15747
1355,0,1,926.81006,257.1423,76.866394,151.84346
1355,0,2,577.8987,333.7345,91.10901,130.43701
1355,0,3,1065.4194,602.0525,106.61371,124.007324
1355,0,5,878.63586,361.85413,167.22455,41.530243
1355,0,6,627.6222,585.4747,65.20337,169.68106
1355,0,7,78.94757,423.82056,155.44843,74.06058
1355,0,9,1068.9795,106.887856,41.529663,174.15852
1356,0,1,926.8307,257.12506,76.72156,151.80496
1356,0,2,577.88763,333.7786,91.317505,130.54077
1356,0,3,1065.4086,602.0647,106.524414,123.99524
1356,0,5,878.64746,361.8356,167.09332,41.526123
1356,0,6,627.63763,585.42957,65.34082,169.7276
1356,0,7,78.99633,423.7497,155.60533,74.0867
1356,0,9,1068.9949,106.88394,41.52234,174.16858
1357,0,1,926.83777,257.141,76.603455,151.8005
1357,0,2,577.9025,333.7773,91.478516,130.60614
1357,0,3,1065.4055,602.0816,106.45325,123.99365
1357,0,5,878.6306,361.8391,166.93518,41.51013
1357,0,6,627.65576,585.4165,65.461975,169.76114
1357,0,7,79.01844,423.71747,155.6905,74.08029
1357,0,9,1069.0012,106.900925,41.51941,174.19275
1358,0,1,927.18726,256.81073,76.83453,152.8221
1358,0,2,578.0526,334.17123,91.21539,129.85754
1358,0,3,1065.5225,602.1018,106.28137,123.89484
1358,0,5,879.75684,361.77057,167.9693,41.7901
1358,0,6,627.844,584.6703,65.31885,168.9425
1358,0,7,79.04672,423.52234,155.5817,73.96597
1358,0,9,1068.981,105.63799,41.316284,173.37999
1359,0,1,927.31665,256.6888,76.76764,153.20105
1359,0,2,578.10876,334.31573,91.25476,129.57687
1359,0,3,1065.5574,602.11694,106.154236,123.836426
1359,0,5,880.1682,361.7425,168.31439,41.89621
1359,0,6,627.917,584.3982,65.352905,168.62714
1359,0,7,79.05629,423.44794,155.58606,73.90961
1359,0,9,1068.9695,105.16875,41.233765,173.06644
1360,0,1,927.36255,256.6433,76.60443,153.34319
1360,0,2,578.1295,334.35373,91.415405,129.5025
1360,0,3,1065.5703,602.1204,106.06354,123.81213
1360,0,5,880.3174,361.72797,168.43805,41.947052
1360,0,6,627.94946,584.3031,65.44891,168.50946
1360,0,7,79.051865,423.44244,155.61945,73.87082
1360,0,9,1068.9636,105.0052,41.199463,172.94739
1361,0,1,927.3752,256.62955,76.41101,153.38074
1361,0,2,578.1343,334.3644,91.5943,129.482
1361,0,3,1065.5742,602.1199,105.99109,123.80139
1361,0,5,880.364,361.72354,168.44104,41.96576
1361,0,6,627.96265,584.27515,65.56201,168.4721
1361,0,7,79.050446,423.45157,155.6695,73.84277
1361,0,9,1068.9592,104.95666,41.183105,172.90077
1362,0,1,927.3757,256.62793,76.22168,153.38736
1362,0,2,578.13525,334.3602,91.77295,129.48853
1362,0,3,1065.5747,602.1199,105.93048,123.797
1362,0,5,880.37396,361.72247,168.39844,41.971436
1362,0,6,627.965,584.2718,65.67651,168.47092
1362,0,7,79.05844,423.4484,155.77823,73.84863
1362,0,9,1068.96,104.9555,41.17993,172.91017
1363,0,1,927.3683,256.6364,76.04718,153.38431
1363,0,2,578.13525,334.35413,91.93805,129.49951
1363,0,3,1065.5731,602.11914,105.87793,123.79559
1363,0,5,880.36456,361.7246,168.31421,41.96408
1363,0,6,627.9606,584.2797,65.78314,168.47159
1363,0,7,79.06305,423.4515,155.86469,73.84729
1363,0,9,1068.9584,104.96126,41.174316,172.90652
1364,0,1,927.3544,256.61786,75.8988,153.4108
1364,0,2,578.12866,334.35632,92.07953,129.49698
1364,0,3,1065.5775,602.11084,105.84302,123.8089
1364,0,5,880.34766,361.73865,168.10443,41.916473
1364,0,6,627.95496,584.28796,65.88031,168.46906
1364,0,7,79.055504,423.4475,155.96434,73.85971
1364,0,9,1068.9594,104.97161,41.17456,172.9207
1365,0,1,927.59033,255.89728,76.50238,155.33339
1365,0,2,578.2638,334.6727,91.86151,128.85376
1365,0,3,1065.6997,601.95044,105.77832,123.797485
1365,0,5,882.3115,361.8487,168.20166,41.85916
1365,0,6,628.0255,583.3395,65.80621,167.88959
1365,0,7,78.958305,423.27103,155.87505,73.78528
1365,0,9,1069.0096,102.92212,41.505127,174.7619
1366,0,1,927.683,255.6278,76.5401,156.04994
1366,0,2,578.3237,334.784,91.89221,128.59045
1366,0,3,1065.745,601.8839,105.73413,123.806335
1366,0,5,883.06775,361.88907,168.34247,41.819275
1366,0,6,628.0526,582.98804,65.86359,167.68341
1366,0,7,78.92194,423.20117,155.89607,73.768524
1366,0,9,1069.034,102.164185,41.580322,175.48093
1367,0,1,927.71027,255.5286,76.38696,156.3155
1367,0,2,578.3264,334.81653,92.03125,128.50134
1367,0,3,1065.7622,601.86865,105.67847,123.793274
1367,0,5,883.33466,361.89954,168.54614,41.802338
1367,0,6,628.0716,582.862,65.960815,167.6055
1367,0,7,78.912094,423.16626,155.93304,73.76172
1367,0,9,1069.0381,101.872345,41.54358,175.69876
1368,0,1,927.70624,255.49083,76.17822,156.42337
1368,0,2,578.34656,334.8001,92.18939,128.466
1368,0,3,1065.7932,601.8465,105.69653,123.86682
1368,0,5,883.41516,361.90982,168.84943,41.818604
1368,0,6,628.06726,582.7528,66.10187,167.69952
1368,0,7,78.89215,423.13162,156.06848,73.81445
1368,0,9,1069.033,101.79628,41.494385,175.83871
1369,0,1,927.7103,255.48157,75.94696,156.42938
1369,0,2,578.3705,334.7743,92.34161,128.45212
1369,0,3,1065.8086,601.8318,105.71051,123.93182
1369,0,5,883.42993,361.9132,169.05566,41.81433
1369,0,6,628.079,582.66187,66.25232,167.86896
1369,0,7,78.84337,423.0948,156.00552,73.77042
1369,0,9,1069.0276,101.79916,41.434082,175.90282
1370,0,1,927.7064,255.53574,75.674866,156.28532
1370,0,2,578.37036,334.77448,92.50592,128.48068
1370,0,3,1065.8108,601.8316,105.679565,123.938354
1370,0,5,883.41003,361.91263,169.25256,41.811646
1370,0,6,628.0845,582.8174,66.25116,167.61261
1370,0,7,78.81888,423.0915,156.1217,73.818085
1370,0,9,1069.0225,101.81698,41.371704,175.92653
1371,0,1,927.7595,255.63135,75.441956,156.18172
1371,0,2,578.6095,334.9616,92.44452,128.05832
1371,0,3,1065.9688,601.4795,105.107666,123.22247
1371,0,5,884.83325,361.88043,168.99323,41.642242
1371,0,6,627.9808,582.13885,66.13367,167.00266
1371,0,7,78.79429,423.12726,155.54726,73.48117
1371,0,9,1069.0742,101.29349,41.299072,176.03632
1372,0,1,927.8363,255.65895,75.23059,156.09897
1372,0,2,578.7261,335.03845,92.54498,127.84482
1372,0,3,1066.0273,601.3344,104.92816,122.97839
1372,0,5,885.33057,361.88812,169.10565,41.577637
1372,0,6,627.94275,581.85657,66.16376,166.80704
1372,0,7,78.71118,423.08624,155.18414,73.24875
1372,0,9,1069.1091,101.204445,41.183228,175.87752
1373,0,1,927.8736,255.68375,75.05994,156.06825
1373,0,2,578.74524,335.06467,92.71698,127.76349
1373,0,3,1066.0457,601.2938,104.85535,122.8551
1373,0,5,885.50055,361.88828,169.33484,41.549377
1373,0,6,627.9308,581.7391,66.23334,166.73734
1373,0,7,78.6789,423.0877,155.16243,73.18741
1373,0,9,1069.1287,101.20815,41.10327,175.8348
1374,0,1,927.8895,255.68951,74.915344,156.0613
1374,0,2,578.7625,335.06946,92.91638,127.7511
1374,0,3,1066.0447,601.28467,104.84442,122.80664
1374,0,5,885.5655,361.89008,169.6228,41.545685
1374,0,6,627.9192,581.7046,66.31439,166.71829
1374,0,7,78.654945,423.10748,155.16298,73.138275
1374,0,9,1069.1387,101.215996,41.030884,175.80309
1375,0,1,927.91833,255.61174,74.81384,156.13632
1375,0,2,579.01404,335.11322,93.06232,127.48334
1375,0,3,1066.139,601.1945,104.70776,122.60681
